verified_monthly_income,income_volatility,income_stability,foir,ltv,emi_to_income,existing_monthly_obligations,bank_balance_trend,income_sources,income_mismatch_percentage,document_confidence,identity_mismatch_flag,repayment_history_score,employment_stability,loan_amount,vehicle_price,tenure_months,risk_label
55959.380385,0.367274,0.632726,0.575299,0.794221,0.197175,9535.93733,0.278434,2.749467,0.188776,0.938322,0.0,0.908846,0.50633,291720.792343,213745.48563,24.0,0.460696
57931.902269,0.224822,0.775178,0.420337,0.856833,0.299717,14752.94184,-0.018053,2.854211,0.041648,0.739161,0.0,0.436653,0.916542,228797.897102,458131.256775,36.0,0.521694
16159.637067,0.382268,0.617732,0.193359,0.828292,0.17641,1447.310183,-0.055487,2.347766,0.030166,0.696678,0.0,0.92407,0.619624,324277.436092,306411.300565,60.0,0.376213
66506.062,0.202467,0.797533,0.14736,0.823346,0.429232,1935.413667,0.099433,1.654785,0.139276,0.728363,0.0,0.756503,0.423661,260815.121693,404479.774135,48.0,0.37228
61757.774954,0.270929,0.729071,0.66425,1.019506,0.161868,22691.931196,0.295611,2.59677,0.33299,0.845897,0.0,0.537879,0.905058,207271.296617,382059.355015,48.0,0.588485
36890.070838,0.064994,0.935006,0.319519,0.878026,0.289028,9289.156352,0.15309,1.567132,0.158152,0.772846,0.0,0.674731,0.886156,370392.363758,372017.752491,60.0,0.367764
84273.702342,0.11764,0.88236,0.390926,0.710441,0.297959,32769.309471,-0.169267,2.867809,0.158202,0.690224,0.0,0.446795,0.768415,304598.966639,358750.723368,60.0,0.470167
54914.79808,0.192237,0.807763,0.505367,0.994957,0.286916,15783.38597,-0.192259,2.668176,0.112041,0.788402,0.0,0.696344,0.849859,328779.523959,303499.080194,24.0,0.484143
28967.788787,0.3126,0.6874,0.133717,0.575063,0.129866,10367.186118,-0.04775,2.988946,0.133329,0.80977,0.0,0.811367,0.741516,70415.607608,132426.701118,48.0,0.329145
28193.04059,0.373236,0.626764,0.27441,0.518661,0.292783,5195.253568,-0.024153,1.280708,0.289264,0.805694,0.0,0.511413,0.547975,383557.550499,367080.747215,48.0,0.466936
77273.127697,0.111099,0.888901,0.455018,0.985987,0.308956,3186.824523,-0.016569,1.521457,0.239564,0.957999,0.0,0.511961,0.856899,305623.086068,471507.666729,36.0,0.550768
40751.30056,0.08384,0.91616,0.362373,0.782931,0.40655,3623.123667,0.070819,2.563365,0.129518,0.611777,0.0,0.994858,0.702689,250377.396357,244312.11155,48.0,0.319729
63436.562246,0.259467,0.740533,0.717225,0.763145,0.125159,8131.080722,0.041438,2.360206,0.288702,0.612103,0.0,0.516496,0.776877,100792.444784,363679.219599,24.0,0.594178
23489.767041,0.240609,0.759391,0.130478,0.739003,0.352546,5468.20128,-0.111606,1.075381,0.293497,0.605093,0.0,0.584548,0.595148,214250.088606,217242.488918,48.0,0.383901
31244.690341,0.086755,0.913245,0.239404,0.672664,0.360188,11880.76518,-0.231835,2.597607,0.156564,0.65866,0.0,0.409634,0.772462,383928.404807,142868.329233,24.0,0.409448
72731.953334,0.043569,0.956431,0.215261,0.648906,0.29464,29022.769357,0.187255,2.047442,0.19652,0.802536,0.0,0.900947,0.854659,62287.019434,231614.368368,36.0,0.338353
54508.731789,0.428227,0.571773,0.205813,0.488952,0.229195,17641.159851,0.266574,1.856304,0.020429,0.662228,0.0,0.863755,0.703864,329380.502525,268907.46181,60.0,0.279999
79694.451262,0.06911,0.93089,0.431635,1.03905,0.414746,8913.46582,0.142521,2.465776,0.147688,0.681855,0.0,0.920076,0.872565,346135.956411,200973.701437,36.0,0.415186
61078.689533,0.059329,0.940671,0.550567,1.040501,0.128381,22784.171936,-0.29562,1.078804,0.05458,0.653421,0.0,0.783499,0.751799,358658.626816,110554.230977,36.0,0.432993
80802.880093,0.441542,0.558458,0.619553,0.964515,0.14285,180.019324,-0.062049,1.067579,0.071432,0.816503,0.0,0.733328,0.509289,94125.589553,207370.220419,60.0,0.523303
61497.170066,0.358369,0.641631,0.726012,0.848734,0.429096,10407.10051,0.329208,2.577655,0.251776,0.646334,0.0,0.647968,0.84814,104110.430513,435304.565403,36.0,0.631933
36593.49483,0.474852,0.525148,0.241985,0.928819,0.353497,11823.05304,-0.225897,1.267452,0.292719,0.563148,0.0,0.763948,0.927198,279350.282568,343303.024382,24.0,0.396108
70372.233693,0.442741,0.557259,0.369989,0.7182,0.187306,15559.188102,-0.058495,2.065026,0.268427,0.702013,0.0,0.8237,0.799094,120159.995165,155879.384711,48.0,0.403899
39063.664634,0.373413,0.626587,0.508027,0.714492,0.24504,13480.679009,0.359496,1.650868,0.216514,0.755464,0.0,0.865311,0.801871,214214.915857,457853.612276,36.0,0.463727
44437.167413,0.274687,0.725313,0.385699,0.478604,0.274695,1125.538998,0.181238,1.396642,0.275524,0.864152,0.0,0.955477,0.793238,388650.875861,481810.221314,24.0,0.311513
27940.78966,0.288324,0.711676,0.499626,0.881646,0.410914,10677.20365,0.212964,2.598806,0.230036,0.792588,0.0,0.784215,0.541763,247224.035329,179310.984288,36.0,0.512655
42276.922224,0.482076,0.517924,0.656204,0.751106,0.225667,15890.984047,-0.113255,1.244313,0.253675,0.731514,0.0,0.846196,0.695861,114930.974206,245094.35655,36.0,0.563644
57828.278802,0.130519,0.869481,0.626996,0.903705,0.3217,16770.889585,-0.173678,1.893653,0.288704,0.930307,0.0,0.663278,0.512077,119272.392315,109350.63994,24.0,0.554692
65004.039277,0.297948,0.702052,0.691931,0.867197,0.190698,18407.028708,0.27225,1.276551,0.332933,0.972902,0.0,0.711367,0.478401,69546.647789,363592.664273,24.0,0.542884
42323.045431,0.364602,0.635398,0.135289,0.522486,0.132427,752.768028,0.232698,1.977891,0.283791,0.843007,0.0,0.679361,0.702076,353631.831806,264115.377864,36.0,0.333479
69153.336047,0.439258,0.560742,0.332287,0.553917,0.296547,25567.442726,0.259084,2.845095,0.276618,0.906805,0.0,0.424263,0.410402,392516.548058,179240.682777,60.0,0.522595
76100.454576,0.427593,0.572407,0.171163,0.443165,0.395611,4961.894174,-0.152964,2.455916,0.314489,0.933796,0.0,0.413704,0.489529,256244.069911,407272.615651,48.0,0.452635
21935.629418,0.09942,0.90058,0.664107,0.732398,0.138707,7223.395486,0.338158,2.153098,0.347262,0.541324,0.0,0.812064,0.699919,266957.049883,128371.457614,60.0,0.43544
26319.879106,0.075894,0.924106,0.176751,0.846411,0.351133,4846.487343,0.026587,2.320366,0.018726,0.802919,0.0,0.847613,0.453542,98321.258799,249132.441758,36.0,0.40317
18138.833933,0.308754,0.691246,0.188391,0.62291,0.365051,3839.30343,0.006346,1.497348,0.323919,0.873387,1.0,0.528454,0.576167,125431.155016,239719.11372,36.0,0.733942
55211.134411,0.330169,0.669831,0.669967,0.927318,0.376294,2288.6024,0.235052,1.56409,0.035161,0.642225,0.0,0.873902,0.809825,272618.45364,139056.710655,48.0,0.543179
58232.216313,0.16332,0.83668,0.48761,0.644125,0.125648,19175.593765,-0.164442,2.693746,0.348098,0.674988,0.0,0.628297,0.874585,335557.967814,389112.964982,24.0,0.466098
31096.362499,0.333475,0.666525,0.183332,0.851464,0.283864,212.556552,-0.231982,2.937771,0.041528,0.637731,0.0,0.654317,0.61541,171057.239946,234010.055681,48.0,0.422538
24775.020301,0.423171,0.576829,0.148717,0.88272,0.171536,1395.783296,0.037297,1.107631,0.043089,0.807126,0.0,0.687586,0.734517,154496.463243,149867.771503,24.0,0.36202
69116.062427,0.042687,0.957313,0.484028,0.668022,0.162896,23776.226868,0.071733,2.890305,0.037464,0.659718,0.0,0.971749,0.495159,358719.642555,345328.588111,24.0,0.34342
68274.879157,0.142728,0.857272,0.181052,0.800489,0.419634,11075.277908,0.047471,2.828413,0.223944,0.684283,0.0,0.935826,0.584956,82060.011075,265981.152712,48.0,0.347663
46887.758063,0.086241,0.913759,0.411721,0.469176,0.396134,4709.39803,0.003929,1.22112,0.194229,0.884578,0.0,0.878355,0.70851,73168.333251,91191.073496,60.0,0.35932
22528.289286,0.199319,0.800681,0.158487,0.505218,0.290372,4905.513664,0.061796,2.624672,0.234568,0.723881,0.0,0.488879,0.418289,304729.488319,489164.490431,24.0,0.393058
29661.43141,0.021225,0.978775,0.260227,0.700265,0.195632,945.696338,-0.266541,2.740458,0.126392,0.765347,0.0,0.565329,0.580142,332349.059405,153491.863072,36.0,0.331216
57384.840977,0.090863,0.909137,0.44328,0.630967,0.26055,9858.369436,-0.122368,1.059368,0.042174,0.502733,0.0,0.519379,0.80263,356537.153901,164153.558276,60.0,0.389053
75739.953585,0.46937,0.53063,0.644915,0.978264,0.264147,4511.482311,-0.052736,1.128149,0.084192,0.569111,0.0,0.91225,0.411388,79577.501961,191721.839229,60.0,0.536486
38295.096475,0.165166,0.834834,0.590812,0.916817,0.136691,9014.884558,0.166576,1.248647,0.088311,0.509824,0.0,0.793062,0.751339,244918.515691,475420.173048,24.0,0.498201
57219.058847,0.349967,0.650033,0.552685,0.77321,0.223966,15282.287923,0.19541,1.633332,0.060242,0.627761,0.0,0.76531,0.422739,260479.548433,351565.306251,60.0,0.540543
44625.015771,0.303055,0.696945,0.515273,0.821217,0.185559,10537.164953,0.179609,2.627331,0.133777,0.778271,0.0,0.57557,0.646532,189881.367571,121822.241264,36.0,0.504453
86440.977444,0.242511,0.757489,0.261357,0.940096,0.371524,15106.207488,-0.152345,2.377768,0.180386,0.795488,0.0,0.573464,0.741078,98739.070732,336429.390366,24.0,0.42228
76690.948109,0.132057,0.867943,0.651279,1.02124,0.166057,6575.244071,-0.264313,1.921484,0.316427,0.922125,0.0,0.463415,0.646445,345949.329539,357517.49992,24.0,0.609006
64533.009694,0.129746,0.870254,0.686259,0.754736,0.441169,2160.263871,-0.041436,2.403634,0.215323,0.756478,0.0,0.702674,0.995831,258802.402411,458349.633378,24.0,0.462318
48334.261158,0.011207,0.988793,0.427372,0.781971,0.215623,12788.981527,-0.278625,2.640697,0.024713,0.773309,0.0,0.639401,0.556021,241935.342304,147500.855761,24.0,0.429778
81013.299981,0.178025,0.821975,0.702616,0.771207,0.265317,16424.571235,0.006367,1.023068,0.060401,0.905935,0.0,0.5557,0.428093,221264.59635,278775.607794,24.0,0.602311
28487.247662,0.094457,0.905543,0.294711,0.662099,0.372321,7611.607393,0.353904,2.021797,0.17489,0.908571,0.0,0.56225,0.49921,287940.196425,315069.342253,36.0,0.437699
71411.741893,0.289298,0.710702,0.70464,0.710138,0.329678,7630.615003,0.112189,1.458675,0.04127,0.952361,0.0,0.453062,0.748585,98247.618679,259402.85458,60.0,0.601556
63174.510849,0.088515,0.911485,0.680946,0.849105,0.304202,8422.600502,-0.035829,1.214018,0.325854,0.790517,0.0,0.915396,0.795179,278000.147606,156324.605368,24.0,0.526736
84467.032191,0.351006,0.648994,0.496386,0.649425,0.202056,8947.80798,0.128263,1.051242,0.158571,0.656197,0.0,0.438856,0.406969,250683.268867,122928.063587,36.0,0.489888
85006.319893,0.289999,0.710001,0.509706,0.578891,0.300415,11.673209,0.377363,2.920308,0.272533,0.632959,0.0,0.640078,0.818013,137503.700471,97256.934566,60.0,0.412363
34389.868562,0.239762,0.760238,0.589382,0.689363,0.309998,5845.100624,0.136267,1.12682,0.104965,0.607226,0.0,0.897818,0.751899,317274.124757,384403.758379,48.0,0.451735
89035.183489,0.320049,0.679951,0.633487,0.532971,0.254435,8285.575115,0.032577,1.815265,0.000149,0.59329,0.0,0.549175,0.95101,169213.969031,294638.296959,60.0,0.439128
77254.409138,0.010965,0.989035,0.689179,0.580971,0.219689,4469.772019,-0.212801,1.194723,0.111259,0.515783,0.0,0.515949,0.573491,69606.687038,318232.120684,60.0,0.533371
50253.46597,0.370168,0.629832,0.705383,0.442467,0.29021,14074.882335,0.116183,2.146469,0.191317,0.520915,0.0,0.724625,0.944532,60969.530303,248295.942798,36.0,0.425254
20971.459174,0.135435,0.864565,0.74693,0.91173,0.397112,5222.291927,0.343382,2.25318,0.331515,0.772958,0.0,0.769881,0.723042,333620.558613,184569.828164,60.0,0.600271
56216.408707,0.155808,0.844192,0.468694,0.847648,0.406022,7360.450835,0.111847,2.957792,0.281253,0.52465,0.0,0.47447,0.480861,263696.765833,155844.196861,60.0,0.610829
33479.737656,0.464374,0.535626,0.128917,0.473703,0.276579,5657.836757,0.209738,1.454138,0.208602,0.876353,0.0,0.733144,0.636931,203224.600754,184392.205123,36.0,0.290855
58445.163924,0.163827,0.836173,0.346339,0.404991,0.128175,15337.507062,0.10068,2.613987,0.10455,0.985637,0.0,0.550131,0.428175,372972.872018,499428.804647,48.0,0.411693
70542.005149,0.278376,0.721624,0.423377,0.432502,0.380429,7396.492844,-0.289951,2.581006,0.10876,0.711795,0.0,0.618513,0.85376,175571.691563,454834.716113,60.0,0.425057
38139.105235,0.159466,0.840534,0.607819,0.923422,0.129534,1996.289713,0.299926,1.739059,0.279625,0.937943,0.0,0.869967,0.912573,122670.621737,255868.268172,48.0,0.404686
44736.778866,0.167001,0.832999,0.248786,0.434904,0.349282,12083.718034,-0.187815,1.373476,0.061218,0.647056,0.0,0.977967,0.878915,205581.87431,450168.767727,60.0,0.239215
25075.24194,0.158003,0.841997,0.118037,0.451392,0.212707,9864.53932,-0.23539,2.821438,0.298125,0.907643,0.0,0.550721,0.878129,277402.077407,497216.872612,24.0,0.341943
88457.164059,0.007507,0.992493,0.435576,0.657453,0.354619,35086.95751,-0.210503,2.749238,0.060511,0.797762,0.0,0.965061,0.666453,327101.782896,85720.388971,48.0,0.363796
89566.201708,0.204274,0.795726,0.206671,0.927793,0.145126,26169.340357,0.343665,1.106942,0.185067,0.614404,0.0,0.855833,0.687233,137511.821436,225202.076975,60.0,0.401066
54921.745871,0.230602,0.769398,0.632351,0.509722,0.444522,20826.062407,-0.17762,1.255833,0.235112,0.847358,0.0,0.539536,0.594579,146094.050877,414704.681903,48.0,0.501014
65686.547502,0.214619,0.785381,0.338828,0.823935,0.231718,3826.687968,-0.162233,2.760109,0.038991,0.972232,0.0,0.492498,0.827755,212132.79707,403295.389307,60.0,0.44993
61559.252441,0.407799,0.592201,0.384952,0.90281,0.372172,5981.0035,-0.094571,2.283031,0.259792,0.744643,0.0,0.418423,0.920566,248730.20711,239392.928688,36.0,0.561658
82330.443752,0.176815,0.823185,0.452886,0.920777,0.1422,25820.08407,0.373621,2.653403,0.089225,0.857379,1.0,0.516617,0.631968,398072.185588,491121.559861,48.0,0.7987
68938.995606,0.251521,0.748479,0.505684,0.549134,0.399764,24296.765136,-0.291729,2.715677,0.302128,0.89392,0.0,0.844184,0.708821,303152.830725,246462.39046,60.0,0.444297
53564.144022,0.03348,0.96652,0.742784,0.581255,0.20395,14355.746314,-0.048375,1.523775,0.018721,0.765868,0.0,0.89167,0.927405,294067.569393,279546.803483,36.0,0.400633
73820.866357,0.053577,0.946423,0.523092,0.991726,0.359589,9463.792918,0.150555,1.246666,0.187821,0.980172,0.0,0.707495,0.553274,243214.669302,242118.559909,60.0,0.571917
54577.034217,0.388206,0.611794,0.596817,0.789253,0.221005,21509.547269,0.036869,2.406155,0.293129,0.552327,0.0,0.903847,0.808614,146289.659352,177671.5019,24.0,0.516654
88987.175859,0.270224,0.729776,0.561807,0.513769,0.163626,7251.924097,0.089723,1.452768,0.157336,0.760732,0.0,0.54296,0.875409,111322.277872,127346.438869,60.0,0.389271
83996.296348,0.078558,0.921442,0.236559,0.512062,0.406088,31050.197253,0.198183,2.114092,0.074232,0.572853,0.0,0.426869,0.470184,122938.853042,153806.24185,24.0,0.37705
66874.872589,0.19297,0.80703,0.174499,0.991526,0.287615,16889.358406,0.170031,2.116217,0.280713,0.740423,0.0,0.63174,0.406722,88427.87771,204098.116901,48.0,0.455314
21970.535566,0.030856,0.969144,0.683532,0.588086,0.225377,2144.048547,0.360384,2.179265,0.264291,0.893084,0.0,0.565818,0.869823,320587.683403,311139.214556,36.0,0.448468
38199.751456,0.433177,0.566823,0.640837,0.913569,0.131507,3033.912016,0.241166,1.033803,0.292355,0.702139,0.0,0.509428,0.622035,337297.320775,476252.53244,60.0,0.582608
20589.96573,0.009773,0.990227,0.383343,1.032089,0.340586,3476.259921,-0.235581,1.026084,0.226557,0.95807,0.0,0.579454,0.451925,90700.733061,433103.853871,36.0,0.571536
15118.923452,0.22351,0.77649,0.359235,0.931664,0.422382,1625.977098,0.13303,1.083915,0.215311,0.683642,0.0,0.737019,0.516788,202694.742578,164966.879067,36.0,0.476796
69421.170187,0.282301,0.717699,0.352469,0.698424,0.125091,6500.038615,0.003414,2.110842,0.314197,0.782876,0.0,0.683487,0.997004,284540.025427,283823.92964,24.0,0.364563
42824.681328,0.295681,0.704319,0.394797,0.450397,0.269975,6458.896633,0.185249,1.473495,0.007797,0.543488,0.0,0.658968,0.820925,396005.389257,270911.893671,36.0,0.352024
37704.425442,0.03933,0.96067,0.594684,1.037259,0.308641,14094.281148,0.358522,2.56793,0.126422,0.755248,0.0,0.982909,0.470667,225463.685508,202130.678419,24.0,0.520122
25347.730753,0.148399,0.851601,0.609638,0.462772,0.342082,8463.969085,0.085998,1.560662,0.212993,0.79611,0.0,0.963979,0.661445,120188.8923,139183.575461,60.0,0.394824
59072.615769,0.22464,0.77536,0.673067,0.993718,0.20723,17282.551028,-0.113519,1.263781,0.288158,0.673306,0.0,0.576189,0.691664,343902.83,213963.38748,36.0,0.543666
58348.339465,0.063164,0.936836,0.423014,0.40004,0.309592,21894.559448,-0.265153,2.264237,0.076845,0.852063,0.0,0.605303,0.565065,77965.986849,152104.369169,36.0,0.378391
79838.754835,0.49594,0.50406,0.697703,0.797167,0.41285,28278.21042,-0.104001,1.116822,0.169916,0.825975,0.0,0.947448,0.710026,114712.039785,189963.377276,60.0,0.512568
25218.729075,0.209843,0.790157,0.707074,1.000727,0.382298,3764.06301,0.037029,1.117835,0.123001,0.781229,0.0,0.818809,0.969275,91098.719683,321231.597782,24.0,0.540698
78288.037924,0.442954,0.557046,0.630583,0.456013,0.181357,2532.487369,0.316078,2.487736,0.079594,0.90847,0.0,0.876367,0.431944,253634.038018,163836.019623,24.0,0.430103
75724.649074,0.296824,0.703176,0.102992,0.714513,0.418997,25139.88993,0.157552,2.754513,0.200901,0.656129,0.0,0.826826,0.819476,137181.136278,351261.085266,60.0,0.332739
56649.96887,0.106669,0.893331,0.323999,0.786866,0.212079,10700.440272,-0.219103,2.672665,0.030832,0.812203,0.0,0.83257,0.955417,392317.431578,164917.52623,48.0,0.36288
21198.184498,0.450848,0.549152,0.14597,0.567581,0.134983,2982.966199,0.093036,2.221548,0.077623,0.591588,0.0,0.680963,0.578062,390078.868864,409142.053664,48.0,0.325872
54301.343503,0.440654,0.559346,0.666382,0.4984,0.29488,8810.535709,-0.108894,2.09134,0.013621,0.714633,0.0,0.516254,0.728772,396506.988585,498511.466425,48.0,0.554366
52753.486742,0.273581,0.726419,0.306648,0.548103,0.423975,16834.558191,0.141435,2.699619,0.142062,0.56895,0.0,0.42846,0.600395,211475.466621,266620.070259,48.0,0.486507
44510.515943,0.224493,0.775507,0.15204,1.024599,0.17262,10051.73943,0.210431,1.019466,0.011905,0.968459,0.0,0.941388,0.594731,74451.758174,344156.504973,48.0,0.366175
64956.180895,0.300044,0.699956,0.164824,0.454168,0.153039,20237.986248,0.358983,1.189509,0.345198,0.509548,0.0,0.59712,0.576959,380426.022793,366430.408533,24.0,0.375809
28286.069875,0.316923,0.683077,0.503639,0.997595,0.223992,10408.335986,-0.112366,2.880994,0.238906,0.999105,0.0,0.935781,0.800117,121961.900658,458469.105302,48.0,0.508263
19464.077583,0.078954,0.921046,0.628096,0.997332,0.14605,864.156755,-0.149781,2.438949,0.064082,0.939254,0.0,0.979967,0.792806,293373.826742,189044.461436,48.0,0.384305
36188.966209,0.477931,0.522069,0.59724,0.85772,0.398693,6712.265617,0.085521,2.861501,0.247904,0.794944,0.0,0.619694,0.41683,138403.869767,395418.366851,24.0,0.564416
88692.537877,0.143923,0.856077,0.240551,0.597641,0.358051,7211.180032,0.328084,1.237035,0.097102,0.563028,0.0,0.41886,0.528708,75506.424548,336861.358236,48.0,0.381414
55707.080048,0.31343,0.68657,0.721018,1.043816,0.231148,13712.267081,0.324335,2.919689,0.125711,0.879983,0.0,0.546179,0.62428,252807.950197,141533.329183,48.0,0.612214
17494.324777,0.203779,0.796221,0.711371,0.408481,0.126343,3997.054066,0.360033,2.817666,0.191624,0.536844,0.0,0.632114,0.663539,149341.097437,406883.443386,36.0,0.513688
52571.538016,0.347194,0.652806,0.678346,0.541573,0.183969,17838.112656,-0.08527,2.397779,0.345293,0.930944,0.0,0.412307,0.635578,215881.931992,398680.368932,36.0,0.552195
15603.745813,0.08034,0.91966,0.107185,0.7206,0.445172,1954.235615,-0.208994,1.782326,0.100054,0.729689,0.0,0.552863,0.749268,273430.355217,357826.413495,36.0,0.339325
31599.176996,0.165515,0.834485,0.109902,0.911846,0.308535,8129.217376,0.324643,2.677861,0.016238,0.622143,0.0,0.782324,0.975445,248967.193742,253881.90608,48.0,0.29471
26360.010628,0.451426,0.548574,0.355178,0.542964,0.164907,9779.757849,-0.102887,2.356677,0.335191,0.961765,0.0,0.673923,0.852542,398647.648925,313723.091124,60.0,0.388524
57419.524413,0.093034,0.906966,0.579015,0.901193,0.222856,9077.827802,-0.138338,2.686329,0.146678,0.902053,0.0,0.507509,0.405083,296033.047051,272180.712934,48.0,0.56128
20830.326261,0.230972,0.769028,0.116032,0.787295,0.120362,3707.112047,-0.236416,1.688504,0.056736,0.856847,0.0,0.730438,0.50856,206692.688302,482122.789999,24.0,0.350006
60599.58152,0.330127,0.669873,0.689488,0.740881,0.161083,13885.805705,0.042183,1.008552,0.128115,0.547232,0.0,0.46385,0.467239,208420.360624,304922.829986,48.0,0.587179
21116.477436,0.294271,0.705729,0.587256,0.848674,0.275247,5946.211765,-0.234063,2.112026,0.01556,0.525172,0.0,0.995449,0.603802,140353.281221,304690.760237,36.0,0.412535
88431.708687,0.304328,0.695672,0.6906,0.711735,0.176885,18006.978133,-0.067811,2.764136,0.303181,0.828678,0.0,0.997257,0.482861,305610.042038,280244.26675,24.0,0.440417
56339.988008,0.307521,0.692479,0.506427,0.945144,0.195451,14929.766911,-0.191159,1.503924,0.097099,0.743637,0.0,0.567257,0.526854,104770.89222,394708.551178,24.0,0.49555
88045.356359,0.478279,0.521721,0.561851,0.855716,0.342132,25910.666848,0.21435,1.255161,0.221915,0.989338,0.0,0.566199,0.828636,110751.017142,437997.62901,36.0,0.584228
52352.026641,0.425243,0.574757,0.669277,0.558405,0.356891,867.553357,0.243792,1.261286,0.032738,0.667733,0.0,0.428221,0.552079,126994.093664,366516.411405,24.0,0.545048
74478.539561,0.115405,0.884595,0.396997,0.631308,0.418021,2858.599685,0.076088,1.264038,0.024863,0.511459,0.0,0.497139,0.758929,201341.594995,451053.365331,24.0,0.43303
43359.008133,0.304059,0.695941,0.203429,0.886898,0.295192,2069.640535,0.249611,1.527341,0.294751,0.870937,0.0,0.892707,0.440129,191613.786915,148124.990935,24.0,0.434809
30226.804431,0.059258,0.940742,0.425707,0.63848,0.303869,4456.330559,0.288867,2.682869,0.317594,0.730252,0.0,0.851886,0.934555,190276.002433,374179.00775,36.0,0.327854
53410.87416,0.196858,0.803142,0.297078,0.586511,0.371812,5442.26295,0.159219,1.881951,0.15102,0.989848,0.0,0.810915,0.762795,124111.934929,174382.286507,60.0,0.336266
37672.565084,0.302259,0.697741,0.223352,0.950231,0.247162,6537.544432,0.283816,1.176919,0.33903,0.627863,0.0,0.871498,0.799279,372675.952031,390314.471605,48.0,0.370355
26347.918455,0.339589,0.660411,0.513551,1.020724,0.296154,5195.728487,0.39043,2.900742,0.216195,0.869953,0.0,0.958183,0.488511,141634.707349,210676.659652,24.0,0.522971
57817.022102,0.190133,0.809867,0.463809,0.923249,0.412829,16655.12809,0.373684,1.563467,0.161327,0.978998,0.0,0.933378,0.800026,183987.971401,179057.090986,36.0,0.426197
30173.016088,0.407618,0.592382,0.256576,0.451146,0.39537,10238.784409,0.070301,1.811336,0.130852,0.859384,0.0,0.621877,0.680143,307439.830398,464777.79351,48.0,0.395846
74704.952568,0.200688,0.799312,0.568359,1.043737,0.358176,28170.981096,0.341331,1.671007,0.069779,0.983527,0.0,0.661952,0.738591,396983.589764,193758.895584,60.0,0.594878
59598.542588,0.251395,0.748605,0.141328,0.535604,0.212518,1885.188994,-0.05972,1.739878,0.18742,0.954129,0.0,0.743612,0.955176,378527.809756,465167.313179,48.0,0.272713
76107.446072,0.092682,0.907318,0.192687,0.911243,0.242501,11607.507276,-0.088539,1.893369,0.039495,0.961319,0.0,0.408128,0.922069,153902.519841,180630.875785,24.0,0.381785
43860.447252,0.466563,0.533437,0.748503,1.019877,0.33472,10237.40052,-0.126531,2.794521,0.329336,0.908289,0.0,0.580598,0.590041,165041.731243,381725.615561,24.0,0.669754
45948.693428,0.328893,0.671107,0.167762,0.989849,0.41821,551.157784,0.151932,2.461741,0.173489,0.765415,0.0,0.613761,0.500207,376853.205419,113348.346611,60.0,0.428536
84939.900128,0.140426,0.859574,0.335786,1.03015,0.212189,30451.333516,0.003062,2.811687,0.279129,0.629881,0.0,0.906485,0.790292,290762.287448,100415.960157,60.0,0.386945
87365.507016,0.434847,0.565153,0.539859,0.849476,0.255604,11931.931199,0.21938,1.295176,0.316728,0.7314,0.0,0.479234,0.657985,291869.314537,250829.80647,36.0,0.570348
23360.633969,0.455513,0.544487,0.130317,0.896075,0.351088,7618.28672,0.26957,2.864858,0.022009,0.963786,0.0,0.620493,0.789446,283817.001094,99164.719248,24.0,0.456144
51288.370112,0.341209,0.658791,0.142713,0.521101,0.272828,17369.973401,-0.163593,1.850845,0.211475,0.613355,0.0,0.744199,0.875056,321541.389318,171399.006847,60.0,0.316302
62065.989316,0.043422,0.956578,0.690482,0.528999,0.185378,15452.802053,-0.054255,1.308349,0.271448,0.588005,0.0,0.832508,0.76056,123405.590472,385026.826449,60.0,0.459958
40797.704865,0.359568,0.640432,0.328962,0.980613,0.33756,3479.369469,-0.135758,1.337952,0.223978,0.885429,0.0,0.665616,0.819586,124635.39782,299329.235356,36.0,0.423512
42269.293099,0.236841,0.763159,0.681361,0.940538,0.378013,3812.721411,-0.141354,1.853643,0.177547,0.985996,0.0,0.681725,0.454983,76644.676383,489971.732444,24.0,0.595658
44181.747105,0.248917,0.751083,0.596919,0.924502,0.393822,3532.83077,-0.272998,1.028319,0.043638,0.698213,0.0,0.612532,0.907193,340033.049087,312521.24692,36.0,0.545196
87274.312298,0.246498,0.753502,0.509673,0.999978,0.371475,18646.414031,-0.119211,1.805074,0.070106,0.721308,0.0,0.557593,0.487089,393090.536816,484952.427678,36.0,0.534898
27103.936404,0.356035,0.643965,0.168985,0.794828,0.20374,1669.262757,0.092149,2.340706,0.259198,0.577141,1.0,0.889412,0.994487,274653.99513,157335.619889,48.0,0.611597
45377.053129,0.188513,0.811487,0.501656,1.045488,0.189651,11908.567161,0.330153,1.484486,0.313981,0.895178,0.0,0.687273,0.879243,82667.493304,352056.801827,24.0,0.48228
66275.565546,0.245888,0.754112,0.253605,0.715618,0.224034,22713.215647,0.364845,2.54434,0.22862,0.661979,0.0,0.408131,0.795995,134715.52449,241854.049215,60.0,0.457968
53153.848677,0.143412,0.856588,0.471092,0.868062,0.336761,8209.427354,-0.080318,1.553698,0.16665,0.680766,0.0,0.550856,0.443633,119255.165298,343007.872083,24.0,0.519116
47108.929741,0.36019,0.63981,0.468047,0.996903,0.232933,8070.046248,-0.288165,2.86669,0.031963,0.860448,0.0,0.755455,0.526912,169153.787593,309791.135852,48.0,0.52928
19514.859325,0.401714,0.598286,0.111804,0.509673,0.44221,5203.937983,-0.250216,2.733754,0.173646,0.567978,0.0,0.796979,0.489803,84919.146298,164749.844969,36.0,0.379297
